,PassengerId,Pclass,Name,Sex,Age,Title,Alias,SibSp,Parch,Ticket,Fam,Fare,Cabin,Cabin_Floor,Cabin_Nb,Ticket_Type,Embarked
648,649,3,"Willey, Mr. Edward",male,29.8811376673,Mr,0,0,0,S.O./P.P. 751,0,7.55,U,U,0,S.O./P.P.,S
649,650,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,Miss,0,0,0,CA. 2314,0,7.55,U,U,0,CA.,S
650,651,3,"Mitkoff, Mr. Mito",male,29.8811376673,Mr,0,0,0,349221,0,7.8958,U,U,0,349221,S
651,652,2,"Doling, Miss. Elsie",female,18.0,Miss,0,0,1,231919,1,23.0,U,U,0,231919,S
652,653,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,Mr,0,0,0,8475,0,8.4333,U,U,0,8475,S
653,654,3,"O'Leary, Miss. Hanora ""Norah""",female,29.8811376673,Miss,1,0,0,330919,0,7.8292,U,U,0,330919,Q
654,655,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,Miss,1,0,0,365226,0,6.75,U,U,0,365226,Q
655,656,2,"Hickman, Mr. Leonard Mark",male,24.0,Mr,0,2,0,S.O.C. 14879,2,73.5,U,U,0,S.O.C.,S
656,657,3,"Radeff, Mr. Alexander",male,29.8811376673,Mr,0,0,0,349223,0,7.8958,U,U,0,349223,S
657,658,3,"Bourke, Mrs. John (Catherine)",female,32.0,Mrs,1,1,1,364849,2,15.5,U,U,0,364849,Q
658,659,2,"Eitemiller, Mr. George Floyd",male,23.0,Mr,0,0,0,29751,0,13.0,U,U,0,29751,S
659,660,1,"Newell, Mr. Arthur Webster",male,58.0,Mr,0,0,2,35273,2,113.275,D48,D,48,35273,C
660,661,1,"Frauenthal, Dr. Henry William",male,50.0,Dr,0,2,0,PC 17611,2,133.65,U,U,0,PC,S
661,662,3,"Badt, Mr. Mohamed",male,40.0,Mr,0,0,0,2623,0,7.225,U,U,0,2623,C
662,663,1,"Colley, Mr. Edward Pomeroy",male,47.0,Mr,0,0,0,5727,0,25.5875,E58,E,58,5727,S
663,664,3,"Coleff, Mr. Peju",male,36.0,Mr,0,0,0,349210,0,7.4958,U,U,0,349210,S
664,665,3,"Lindqvist, Mr. Eino William",male,20.0,Mr,0,1,0,STON/O 2. 3101285,1,7.925,U,U,0,STON/O,S
665,666,2,"Hickman, Mr. Lewis",male,32.0,Mr,0,2,0,S.O.C. 14879,2,73.5,U,U,0,S.O.C.,S
666,667,2,"Butler, Mr. Reginald Fenton",male,25.0,Mr,0,0,0,234686,0,13.0,U,U,0,234686,S
667,668,3,"Rommetvedt, Mr. Knud Paust",male,29.8811376673,Mr,0,0,0,312993,0,7.775,U,U,0,312993,S
668,669,3,"Cook, Mr. Jacob",male,43.0,Mr,0,0,0,A/5 3536,0,8.05,U,U,0,A/5,S
669,670,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,29.8811376673,Mrs,1,1,0,19996,1,52.0,C126,C,126,19996,S
670,671,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,Mrs,1,1,1,29750,2,39.0,U,U,0,29750,S
671,672,1,"Davidson, Mr. Thornton",male,31.0,Mr,0,1,0,F.C. 12750,1,52.0,B71,B,71,F.C.,S
672,673,2,"Mitchell, Mr. Henry Michael",male,70.0,Mr,0,0,0,C.A. 24580,0,10.5,U,U,0,C.A.,S
673,674,2,"Wilhelms, Mr. Charles",male,31.0,Mr,0,0,0,244270,0,13.0,U,U,0,244270,S
674,675,2,"Watson, Mr. Ennis Hastings",male,29.8811376673,Mr,0,0,0,239856,0,0.0,U,U,0,239856,S
675,676,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,Mr,0,0,0,349912,0,7.775,U,U,0,349912,S
676,677,3,"Sawyer, Mr. Frederick Charles",male,24.5,Mr,0,0,0,342826,0,8.05,U,U,0,342826,S
677,678,3,"Turja, Miss. Anna Sofia",female,18.0,Miss,0,0,0,4138,0,9.8417,U,U,0,4138,S
678,679,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,Mrs,1,1,6,CA 2144,7,46.9,U,U,0,CA,S
679,680,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,Mr,0,0,1,PC 17755,1,512.3292,B51 B53 B55,B,51,PC,C
680,681,3,"Peters, Miss. Katie",female,29.8811376673,Miss,0,0,0,330935,0,8.1375,U,U,0,330935,Q
681,682,1,"Hassab, Mr. Hammad",male,27.0,Mr,0,0,0,PC 17572,0,76.7292,D49,D,49,PC,C
682,683,3,"Olsvigen, Mr. Thor Anderson",male,20.0,Mr,0,0,0,6563,0,9.225,U,U,0,6563,S
683,684,3,"Goodwin, Mr. Charles Edward",male,14.0,Mr,0,5,2,CA 2144,7,46.9,U,U,0,CA,S
684,685,2,"Brown, Mr. Thomas William Solomon",male,60.0,Mr,0,1,1,29750,2,39.0,U,U,0,29750,S
685,686,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,Mr,0,1,2,SC/Paris 2123,3,41.5792,U,U,0,SC/Paris,C
686,687,3,"Panula, Mr. Jaako Arnold",male,14.0,Mr,0,4,1,3101295,5,39.6875,U,U,0,3101295,S
687,688,3,"Dakic, Mr. Branko",male,19.0,Mr,0,0,0,349228,0,10.1708,U,U,0,349228,S
688,689,3,"Fischer, Mr. Eberhard Thelander",male,18.0,Mr,0,0,0,350036,0,7.7958,U,U,0,350036,S
689,690,1,"Madill, Miss. Georgette Alexandra",female,15.0,Miss,0,0,1,24160,1,211.3375,B5,B,5,24160,S
690,691,1,"Dick, Mr. Albert Adrian",male,31.0,Mr,0,1,0,17474,1,57.0,B20,B,20,17474,S
691,692,3,"Karun, Miss. Manca",female,4.0,Miss,0,0,1,349256,1,13.4167,U,U,0,349256,C
692,693,3,"Lam, Mr. Ali",male,29.8811376673,Mr,0,0,0,1601,0,56.4958,U,U,0,1601,S
693,694,3,"Saad, Mr. Khalil",male,25.0,Mr,0,0,0,2672,0,7.225,U,U,0,2672,C
694,695,1,"Weir, Col. John",male,60.0,Col,0,0,0,113800,0,26.55,U,U,0,113800,S
695,696,2,"Chapman, Mr. Charles Henry",male,52.0,Mr,0,0,0,248731,0,13.5,U,U,0,248731,S
696,697,3,"Kelly, Mr. James",male,44.0,Mr,0,0,0,363592,0,8.05,U,U,0,363592,S
697,698,3,"Mullens, Miss. Katherine ""Katie""",female,29.8811376673,Miss,1,0,0,35852,0,7.7333,U,U,0,35852,Q
698,699,1,"Thayer, Mr. John Borland",male,49.0,Mr,0,1,1,17421,2,110.8833,C68,C,68,17421,C
699,700,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,Mr,0,0,0,348121,0,7.65,F G63,FG,63,348121,S
700,701,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,Mrs,1,1,0,PC 17757,1,227.525,C62 C64,C,62,PC,C
701,702,1,"Silverthorne, Mr. Spencer Victor",male,35.0,Mr,0,0,0,PC 17475,0,26.2875,E24,E,24,PC,S
702,703,3,"Barbara, Miss. Saiide",female,18.0,Miss,0,0,1,2691,1,14.4542,U,U,0,2691,C
703,704,3,"Gallagher, Mr. Martin",male,25.0,Mr,0,0,0,36864,0,7.7417,U,U,0,36864,Q
704,705,3,"Hansen, Mr. Henrik Juul",male,26.0,Mr,0,1,0,350025,1,7.8542,U,U,0,350025,S
705,706,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,Mr,1,0,0,250655,0,26.0,U,U,0,250655,S
706,707,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,Mrs,1,0,0,223596,0,13.5,U,U,0,223596,S
707,708,1,"Calderhead, Mr. Edward Pennington",male,42.0,Mr,0,0,0,PC 17476,0,26.2875,E24,E,24,PC,S
708,709,1,"Cleaver, Miss. Alice",female,22.0,Miss,0,0,0,113781,0,151.55,U,U,0,113781,S
709,710,3,"Moubarek, Master. Halim Gonios (""William George"")",male,29.8811376673,Master,1,1,1,2661,2,15.2458,U,U,0,2661,C
710,711,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,Mlle,1,0,0,PC 17482,0,49.5042,C90,C,90,PC,C
711,712,1,"Klaber, Mr. Herman",male,29.8811376673,Mr,0,0,0,113028,0,26.55,C124,C,124,113028,S
712,713,1,"Taylor, Mr. Elmer Zebley",male,48.0,Mr,0,1,0,19996,1,52.0,C126,C,126,19996,S
713,714,3,"Larsson, Mr. August Viktor",male,29.0,Mr,0,0,0,7545,0,9.4833,U,U,0,7545,S
714,715,2,"Greenberg, Mr. Samuel",male,52.0,Mr,0,0,0,250647,0,13.0,U,U,0,250647,S
715,716,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,Mr,0,0,0,348124,0,7.65,F G73,FG,73,348124,S
716,717,1,"Endres, Miss. Caroline Louise",female,38.0,Miss,0,0,0,PC 17757,0,227.525,C45,C,45,PC,C
717,718,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,Miss,1,0,0,34218,0,10.5,E101,E,101,34218,S
718,719,3,"McEvoy, Mr. Michael",male,29.8811376673,Mr,0,0,0,36568,0,15.5,U,U,0,36568,Q
719,720,3,"Johnson, Mr. Malkolm Joackim",male,33.0,Mr,0,0,0,347062,0,7.775,U,U,0,347062,S
720,721,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,Miss,1,0,1,248727,1,33.0,U,U,0,248727,S
721,722,3,"Jensen, Mr. Svend Lauritz",male,17.0,Mr,0,1,0,350048,1,7.0542,U,U,0,350048,S
722,723,2,"Gillespie, Mr. William Henry",male,34.0,Mr,0,0,0,12233,0,13.0,U,U,0,12233,S
723,724,2,"Hodges, Mr. Henry Price",male,50.0,Mr,0,0,0,250643,0,13.0,U,U,0,250643,S
724,725,1,"Chambers, Mr. Norman Campbell",male,27.0,Mr,0,1,0,113806,1,53.1,E8,E,8,113806,S
725,726,3,"Oreskovic, Mr. Luka",male,20.0,Mr,0,0,0,315094,0,8.6625,U,U,0,315094,S
726,727,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,Mrs,1,3,0,31027,3,21.0,U,U,0,31027,S
727,728,3,"Mannion, Miss. Margareth",female,29.8811376673,Miss,0,0,0,36866,0,7.7375,U,U,0,36866,Q
728,729,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,Mr,0,1,0,236853,1,26.0,U,U,0,236853,S
729,730,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,Miss,0,1,0,STON/O2. 3101271,1,7.925,U,U,0,STON/O2.,S
730,731,1,"Allen, Miss. Elisabeth Walton",female,29.0,Miss,0,0,0,24160,0,211.3375,B5,B,5,24160,S
731,732,3,"Hassan, Mr. Houssein G N",male,11.0,Mr,0,0,0,2699,0,18.7875,U,U,0,2699,C
732,733,2,"Knight, Mr. Robert J",male,29.8811376673,Mr,0,0,0,239855,0,0.0,U,U,0,239855,S
733,734,2,"Berriman, Mr. William John",male,23.0,Mr,0,0,0,28425,0,13.0,U,U,0,28425,S
734,735,2,"Troupiansky, Mr. Moses Aaron",male,23.0,Mr,0,0,0,233639,0,13.0,U,U,0,233639,S
735,736,3,"Williams, Mr. Leslie",male,28.5,Mr,0,0,0,54636,0,16.1,U,U,0,54636,S
736,737,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,Mrs,1,1,3,W./C. 6608,4,34.375,U,U,0,W./C.,S
737,738,1,"Lesurer, Mr. Gustave J",male,35.0,Mr,0,0,0,PC 17755,0,512.3292,B101,B,101,PC,C
738,739,3,"Ivanoff, Mr. Kanio",male,29.8811376673,Mr,0,0,0,349201,0,7.8958,U,U,0,349201,S
739,740,3,"Nankoff, Mr. Minko",male,29.8811376673,Mr,0,0,0,349218,0,7.8958,U,U,0,349218,S
740,741,1,"Hawksford, Mr. Walter James",male,29.8811376673,Mr,0,0,0,16988,0,30.0,D45,D,45,16988,S
741,742,1,"Cavendish, Mr. Tyrell William",male,36.0,Mr,0,1,0,19877,1,78.85,C46,C,46,19877,S
742,743,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,Miss,1,2,2,PC 17608,4,262.375,B57 B59 B63 B66,B,57,PC,C
743,744,3,"McNamee, Mr. Neal",male,24.0,Mr,0,1,0,376566,1,16.1,U,U,0,376566,S
744,745,3,"Stranden, Mr. Juho",male,31.0,Mr,0,0,0,STON/O 2. 3101288,0,7.925,U,U,0,STON/O,S
745,746,1,"Crosby, Capt. Edward Gifford",male,70.0,Capt,0,1,1,WE/P 5735,2,71.0,B22,B,22,WE/P,S
746,747,3,"Abbott, Mr. Rossmore Edward",male,16.0,Mr,0,1,1,C.A. 2673,2,20.25,U,U,0,C.A.,S
747,748,2,"Sinkkonen, Miss. Anna",female,30.0,Miss,0,0,0,250648,0,13.0,U,U,0,250648,S
748,749,1,"Marvin, Mr. Daniel Warner",male,19.0,Mr,0,1,0,113773,1,53.1,D30,D,30,113773,S
749,750,3,"Connaghton, Mr. Michael",male,31.0,Mr,0,0,0,335097,0,7.75,U,U,0,335097,Q
750,751,2,"Wells, Miss. Joan",female,4.0,Miss,0,1,1,29103,2,23.0,U,U,0,29103,S
751,752,3,"Moor, Master. Meier",male,6.0,Master,0,0,1,392096,1,12.475,E121,E,121,392096,S
752,753,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,Mr,0,0,0,345780,0,9.5,U,U,0,345780,S
753,754,3,"Jonkoff, Mr. Lalio",male,23.0,Mr,0,0,0,349204,0,7.8958,U,U,0,349204,S
754,755,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,Mrs,1,1,2,220845,3,65.0,U,U,0,220845,S
755,756,2,"Hamalainen, Master. Viljo",male,0.67,Master,0,1,1,250649,2,14.5,U,U,0,250649,S
756,757,3,"Carlsson, Mr. August Sigfrid",male,28.0,Mr,0,0,0,350042,0,7.7958,U,U,0,350042,S
757,758,2,"Bailey, Mr. Percy Andrew",male,18.0,Mr,0,0,0,29108,0,11.5,U,U,0,29108,S
758,759,3,"Theobald, Mr. Thomas Leonard",male,34.0,Mr,0,0,0,363294,0,8.05,U,U,0,363294,S
759,760,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,The Countess,1,0,0,110152,0,86.5,B77,B,77,110152,S
760,761,3,"Garfirth, Mr. John",male,29.8811376673,Mr,0,0,0,358585,0,14.5,U,U,0,358585,S
761,762,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,Mr,0,0,0,SOTON/O2 3101272,0,7.125,U,U,0,SOTON/O2,S
762,763,3,"Barah, Mr. Hanna Assi",male,20.0,Mr,0,0,0,2663,0,7.2292,U,U,0,2663,C
763,764,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,Mrs,1,1,2,113760,3,120.0,B96 B98,B,96,113760,S
764,765,3,"Eklund, Mr. Hans Linus",male,16.0,Mr,0,0,0,347074,0,7.775,U,U,0,347074,S
765,766,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,Mrs,1,1,0,13502,1,77.9583,D11,D,11,13502,S
766,767,1,"Brewe, Dr. Arthur Jackson",male,29.8811376673,Dr,0,0,0,112379,0,39.6,U,U,0,112379,C
767,768,3,"Mangan, Miss. Mary",female,30.5,Miss,0,0,0,364850,0,7.75,U,U,0,364850,Q
768,769,3,"Moran, Mr. Daniel J",male,29.8811376673,Mr,0,1,0,371110,1,24.15,U,U,0,371110,Q
769,770,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,Mr,0,0,0,8471,0,8.3625,U,U,0,8471,S
770,771,3,"Lievens, Mr. Rene Aime",male,24.0,Mr,0,0,0,345781,0,9.5,U,U,0,345781,S
771,772,3,"Jensen, Mr. Niels Peder",male,48.0,Mr,0,0,0,350047,0,7.8542,U,U,0,350047,S
772,773,2,"Mack, Mrs. (Mary)",female,57.0,Mrs,1,0,0,S.O./P.P. 3,0,10.5,E77,E,77,S.O./P.P.,S
773,774,3,"Elias, Mr. Dibo",male,29.8811376673,Mr,0,0,0,2674,0,7.225,U,U,0,2674,C
774,775,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,Mrs,1,1,3,29105,4,23.0,U,U,0,29105,S
775,776,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,Mr,0,0,0,347078,0,7.75,U,U,0,347078,S
776,777,3,"Tobin, Mr. Roger",male,29.8811376673,Mr,0,0,0,383121,0,7.75,F38,F,38,383121,Q
777,778,3,"Emanuel, Miss. Virginia Ethel",female,5.0,Miss,0,0,0,364516,0,12.475,U,U,0,364516,S
778,779,3,"Kilgannon, Mr. Thomas J",male,29.8811376673,Mr,0,0,0,36865,0,7.7375,U,U,0,36865,Q
779,780,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,Mrs,1,0,1,24160,1,211.3375,B3,B,3,24160,S
780,781,3,"Ayoub, Miss. Banoura",female,13.0,Miss,0,0,0,2687,0,7.2292,U,U,0,2687,C
781,782,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,Mrs,1,1,0,17474,1,57.0,B20,B,20,17474,S
782,783,1,"Long, Mr. Milton Clyde",male,29.0,Mr,0,0,0,113501,0,30.0,D6,D,6,113501,S
783,784,3,"Johnston, Mr. Andrew G",male,29.8811376673,Mr,0,1,2,W./C. 6607,3,23.45,U,U,0,W./C.,S
784,785,3,"Ali, Mr. William",male,25.0,Mr,0,0,0,SOTON/O.Q. 3101312,0,7.05,U,U,0,SOTON/O.Q.,S
785,786,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,Mr,1,0,0,374887,0,7.25,U,U,0,374887,S
786,787,3,"Sjoblom, Miss. Anna Sofia",female,18.0,Miss,0,0,0,3101265,0,7.4958,U,U,0,3101265,S
787,788,3,"Rice, Master. George Hugh",male,8.0,Master,0,4,1,382652,5,29.125,U,U,0,382652,Q
788,789,3,"Dean, Master. Bertram Vere",male,1.0,Master,0,1,2,C.A. 2315,3,20.575,U,U,0,C.A.,S
789,790,1,"Guggenheim, Mr. Benjamin",male,46.0,Mr,0,0,0,PC 17593,0,79.2,B82 B84,B,82,PC,C
790,791,3,"Keane, Mr. Andrew ""Andy""",male,29.8811376673,Mr,1,0,0,12460,0,7.75,U,U,0,12460,Q
791,792,2,"Gaskell, Mr. Alfred",male,16.0,Mr,0,0,0,239865,0,26.0,U,U,0,239865,S
792,793,3,"Sage, Miss. Stella Anna",female,29.8811376673,Miss,0,8,2,CA. 2343,10,69.55,U,U,0,CA.,S
793,794,1,"Hoyt, Mr. William Fisher",male,29.8811376673,Mr,0,0,0,PC 17600,0,30.6958,U,U,0,PC,C
794,795,3,"Dantcheff, Mr. Ristiu",male,25.0,Mr,0,0,0,349203,0,7.8958,U,U,0,349203,S
795,796,2,"Otter, Mr. Richard",male,39.0,Mr,0,0,0,28213,0,13.0,U,U,0,28213,S
796,797,1,"Leader, Dr. Alice (Farnham)",female,49.0,Dr,1,0,0,17465,0,25.9292,D17,D,17,17465,S
797,798,3,"Osman, Mrs. Mara",female,31.0,Mrs,0,0,0,349244,0,8.6833,U,U,0,349244,S
798,799,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,Mr,0,0,0,2685,0,7.2292,U,U,0,2685,C
799,800,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,Mrs,1,1,1,345773,2,24.15,U,U,0,345773,S
800,801,2,"Ponesell, Mr. Martin",male,34.0,Mr,0,0,0,250647,0,13.0,U,U,0,250647,S
801,802,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,Mrs,1,1,1,C.A. 31921,2,26.25,U,U,0,C.A.,S
802,803,1,"Carter, Master. William Thornton II",male,11.0,Master,0,1,2,113760,3,120.0,B96 B98,B,96,113760,S
803,804,3,"Thomas, Master. Assad Alexander",male,0.42,Master,0,0,1,2625,1,8.5167,U,U,0,2625,C
804,805,3,"Hedman, Mr. Oskar Arvid",male,27.0,Mr,0,0,0,347089,0,6.975,U,U,0,347089,S
805,806,3,"Johansson, Mr. Karl Johan",male,31.0,Mr,0,0,0,347063,0,7.775,U,U,0,347063,S
806,807,1,"Andrews, Mr. Thomas Jr",male,39.0,Mr,0,0,0,112050,0,0.0,A36,A,36,112050,S
807,808,3,"Pettersson, Miss. Ellen Natalia",female,18.0,Miss,0,0,0,347087,0,7.775,U,U,0,347087,S
808,809,2,"Meyer, Mr. August",male,39.0,Mr,0,0,0,248723,0,13.0,U,U,0,248723,S
809,810,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,Mrs,1,1,0,113806,1,53.1,E8,E,8,113806,S
810,811,3,"Alexander, Mr. William",male,26.0,Mr,0,0,0,3474,0,7.8875,U,U,0,3474,S
811,812,3,"Lester, Mr. James",male,39.0,Mr,0,0,0,A/4 48871,0,24.15,U,U,0,A/4,S
812,813,2,"Slemen, Mr. Richard James",male,35.0,Mr,0,0,0,28206,0,10.5,U,U,0,28206,S
813,814,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,Miss,0,4,2,347082,6,31.275,U,U,0,347082,S
814,815,3,"Tomlin, Mr. Ernest Portage",male,30.5,Mr,0,0,0,364499,0,8.05,U,U,0,364499,S
815,816,1,"Fry, Mr. Richard",male,29.8811376673,Mr,0,0,0,112058,0,0.0,B102,B,102,112058,S
816,817,3,"Heininen, Miss. Wendla Maria",female,23.0,Miss,0,0,0,STON/O2. 3101290,0,7.925,U,U,0,STON/O2.,S
817,818,2,"Mallet, Mr. Albert",male,31.0,Mr,0,1,1,S.C./PARIS 2079,2,37.0042,U,U,0,S.C./PARIS,C
818,819,3,"Holm, Mr. John Fredrik Alexander",male,43.0,Mr,0,0,0,C 7075,0,6.45,U,U,0,C,S
819,820,3,"Skoog, Master. Karl Thorsten",male,10.0,Master,0,3,2,347088,5,27.9,U,U,0,347088,S
820,821,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,Mrs,1,1,1,12749,2,93.5,B69,B,69,12749,S
821,822,3,"Lulic, Mr. Nikola",male,27.0,Mr,0,0,0,315098,0,8.6625,U,U,0,315098,S
822,823,1,"Reuchlin, Jonkheer. John George",male,38.0,Jonkheer,0,0,0,19972,0,0.0,U,U,0,19972,S
823,824,3,"Moor, Mrs. (Beila)",female,27.0,Mrs,1,0,1,392096,1,12.475,E121,E,121,392096,S
824,825,3,"Panula, Master. Urho Abraham",male,2.0,Master,0,4,1,3101295,5,39.6875,U,U,0,3101295,S
825,826,3,"Flynn, Mr. John",male,29.8811376673,Mr,0,0,0,368323,0,6.95,U,U,0,368323,Q
826,827,3,"Lam, Mr. Len",male,29.8811376673,Mr,0,0,0,1601,0,56.4958,U,U,0,1601,S
827,828,2,"Mallet, Master. Andre",male,1.0,Master,0,0,2,S.C./PARIS 2079,2,37.0042,U,U,0,S.C./PARIS,C
828,829,3,"McCormack, Mr. Thomas Joseph",male,29.8811376673,Mr,0,0,0,367228,0,7.75,U,U,0,367228,Q
829,830,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,Mrs,1,0,0,113572,0,80.0,B28,B,28,113572,
830,831,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,Mrs,1,1,0,2659,1,14.4542,U,U,0,2659,C
831,832,2,"Richards, Master. George Sibley",male,0.83,Master,0,1,1,29106,2,18.75,U,U,0,29106,S
832,833,3,"Saad, Mr. Amin",male,29.8811376673,Mr,0,0,0,2671,0,7.2292,U,U,0,2671,C
833,834,3,"Augustsson, Mr. Albert",male,23.0,Mr,0,0,0,347468,0,7.8542,U,U,0,347468,S
834,835,3,"Allum, Mr. Owen George",male,18.0,Mr,0,0,0,2223,0,8.3,U,U,0,2223,S
835,836,1,"Compton, Miss. Sara Rebecca",female,39.0,Miss,0,1,1,PC 17756,2,83.1583,E49,E,49,PC,C
836,837,3,"Pasic, Mr. Jakob",male,21.0,Mr,0,0,0,315097,0,8.6625,U,U,0,315097,S
837,838,3,"Sirota, Mr. Maurice",male,29.8811376673,Mr,0,0,0,392092,0,8.05,U,U,0,392092,S
838,839,3,"Chip, Mr. Chang",male,32.0,Mr,0,0,0,1601,0,56.4958,U,U,0,1601,S
839,840,1,"Marechal, Mr. Pierre",male,29.8811376673,Mr,0,0,0,11774,0,29.7,C47,C,47,11774,C
840,841,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,Mr,0,0,0,SOTON/O2 3101287,0,7.925,U,U,0,SOTON/O2,S
841,842,2,"Mudd, Mr. Thomas Charles",male,16.0,Mr,0,0,0,S.O./P.P. 3,0,10.5,U,U,0,S.O./P.P.,S
842,843,1,"Serepeca, Miss. Augusta",female,30.0,Miss,0,0,0,113798,0,31.0,U,U,0,113798,C
843,844,3,"Lemberopolous, Mr. Peter L",male,34.5,Mr,0,0,0,2683,0,6.4375,U,U,0,2683,C
844,845,3,"Culumovic, Mr. Jeso",male,17.0,Mr,0,0,0,315090,0,8.6625,U,U,0,315090,S
845,846,3,"Abbing, Mr. Anthony",male,42.0,Mr,0,0,0,C.A. 5547,0,7.55,U,U,0,C.A.,S
846,847,3,"Sage, Mr. Douglas Bullen",male,29.8811376673,Mr,0,8,2,CA. 2343,10,69.55,U,U,0,CA.,S
847,848,3,"Markoff, Mr. Marin",male,35.0,Mr,0,0,0,349213,0,7.8958,U,U,0,349213,C
848,849,2,"Harper, Rev. John",male,28.0,Rev,0,0,1,248727,1,33.0,U,U,0,248727,S
849,850,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,29.8811376673,Mrs,1,1,0,17453,1,89.1042,C92,C,92,17453,C
850,851,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,Master,0,4,2,347082,6,31.275,U,U,0,347082,S
851,852,3,"Svensson, Mr. Johan",male,74.0,Mr,0,0,0,347060,0,7.775,U,U,0,347060,S
852,853,3,"Boulos, Miss. Nourelain",female,9.0,Miss,0,1,1,2678,2,15.2458,U,U,0,2678,C
853,854,1,"Lines, Miss. Mary Conover",female,16.0,Miss,0,0,1,PC 17592,1,39.4,D28,D,28,PC,S
854,855,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,Mrs,1,1,0,244252,1,26.0,U,U,0,244252,S
855,856,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,Mrs,1,0,1,392091,1,9.35,U,U,0,392091,S
856,857,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,Mrs,1,1,1,36928,2,164.8667,U,U,0,36928,S
857,858,1,"Daly, Mr. Peter Denis ",male,51.0,Mr,0,0,0,113055,0,26.55,E17,E,17,113055,S
858,859,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,Mrs,1,0,3,2666,3,19.2583,U,U,0,2666,C
859,860,3,"Razi, Mr. Raihed",male,29.8811376673,Mr,0,0,0,2629,0,7.2292,U,U,0,2629,C
860,861,3,"Hansen, Mr. Claus Peter",male,41.0,Mr,0,2,0,350026,2,14.1083,U,U,0,350026,S
861,862,2,"Giles, Mr. Frederick Edward",male,21.0,Mr,0,1,0,28134,1,11.5,U,U,0,28134,S
862,863,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,Mrs,1,0,0,17466,0,25.9292,D17,D,17,17466,S
863,864,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,29.8811376673,Miss,1,8,2,CA. 2343,10,69.55,U,U,0,CA.,S
864,865,2,"Gill, Mr. John William",male,24.0,Mr,0,0,0,233866,0,13.0,U,U,0,233866,S
865,866,2,"Bystrom, Mrs. (Karolina)",female,42.0,Mrs,1,0,0,236852,0,13.0,U,U,0,236852,S
